ID,Item Code,Price List,Rate,Currency,Selling,UOM,Buying,Item Name,Brand,Supplier
33498092cc,6969,Standard Selling SAR,15.20,SAR,1,,0,طقوم مطلي فرفشة,,
a86d948aef,6969,Standard Buying,9.0,SAR,0,Nos,1,طقوم مطلي فرفشة,,
76e3be30b3,7070,Standard Selling SAR,5.88,SAR,1,,0,كماشات كرستال,,
3a3b96e9b1,7070,Standard Buying,2.33,SAR,0,Nos,1,كماشات كرستال,,
21faffc525,AS-221221,Standard Selling SAR,15.20,SAR,1,,0,تيجان متحرك زركون,,
926c03d366,AS-221221,Standard Buying,8.26,SAR,0,Nos,1,تيجان متحرك زركون,,
0b66c7c5c6,12288,Standard Selling SAR,9.41,SAR,1,,0,اظافر كلاسك كلر 5637,كلاسك,
9023d77e7c,12288,Standard Buying,4.5,SAR,0,Nos,1,اظافر كلاسك كلر 5637,كلاسك,
1d02f023de,24576,Standard Selling SAR,18.82,SAR,1,,0,اظافر كلاسك كلر 576,كلاسك,
c41f985e9e,24576,Standard Buying,13.0,SAR,0,Nos,1,اظافر كلاسك كلر 576,كلاسك,
fdb79965e8,250917,Standard Selling SAR,4.65,SAR,1,,0,اظافر صناعي بيوتي 5717,بيوتي,
eef7c0afaa,250917,Standard Buying,2.5,SAR,0,Nos,1,اظافر صناعي بيوتي 5717,بيوتي,
f1af8c7f96,41612,Standard Selling SAR,2.35,SAR,1,,0,اظافر صناعي 5613,,
969c3dfff5,41612,Standard Buying,1.0,SAR,0,Nos,1,اظافر صناعي 5613,,
cdacdaba1f,5640,Standard Selling SAR,4.65,SAR,1,,0,اظافر صناعي علبة سداسي,,
c9e1edbcd4,5640,Standard Buying,2.75,SAR,0,Nos,1,اظافر صناعي علبة سداسي,,
712c9b3d37,6096,Standard Selling SAR,4.65,SAR,1,,0,اظافر شجلام,شجلام,
6eb8d9700a,6096,Standard Buying,2.92,SAR,0,Nos,1,اظافر شجلام,شجلام,
0e43b43d9e,75255,Standard Selling SAR,1.88,SAR,1,,0,غراء اظافر,,
4713a715a2,75255,Standard Buying,1.0,SAR,0,Nos,1,غراء اظافر,,
c1f9dab9e6,575742,Standard Selling SAR,1.10,SAR,1,,0,امصار شعر,,
fa3dec7da6,575742,Standard Buying,0.71,SAR,0,Nos,1,امصار شعر,,
68b648c8e3,155155,Standard Selling SAR,1.88,SAR,1,,0,حبال مائي,,
82fe5ba4ea,155155,Standard Buying,0.83,SAR,0,Nos,1,حبال مائي,,
cba4e8d31b,5245,Standard Selling SAR,1.88,SAR,1,,0,حبال مائي الأصلي,,
c217dc2195,5245,Standard Buying,0.83,SAR,0,Nos,1,حبال مائي الأصلي,,
1ea90824fe,2020,Standard Selling SAR,5.70,SAR,1,,0,خواتم استيل فص ملون,,
c7d85f1d6c,2020,Standard Buying,2.08,SAR,0,Nos,1,خواتم استيل فص ملون,,
9eed5a626b,10554,Standard Selling SAR,15.20,SAR,1,,0,خواتم زركون اصلي2,,
fd945942ec,10554,Standard Buying,5.0,SAR,0,Nos,1,خواتم زركون اصلي2,,
e24a139c28,1342,Standard Selling SAR,10.59,SAR,1,,0,خواتم زركون اصلي1,,
dcc1ed5ffe,1342,Standard Buying,3.33,SAR,0,Nos,1,خواتم زركون اصلي1,,
2cb2515aa8,1919,Standard Selling SAR,10.00,SAR,1,,0,خواتم زركون منوع,,
bc88e58af7,1919,Standard Buying,5.42,SAR,0,Nos,1,خواتم زركون منوع,,
ff7fafac93,2222,Standard Selling SAR,8.20,SAR,1,,0,خواتم أبو فص زركون,,
65ee226dbb,2222,Standard Buying,4.5,SAR,0,Nos,1,خواتم أبو فص زركون,,
d47edce563,255255,Standard Selling SAR,5.88,SAR,1,,0,خواتم بناتي مطلي,,
ce8defcf3c,255255,Standard Buying,2.5,SAR,0,Nos,1,خواتم بناتي مطلي,,
a78ea95347,28228,Standard Selling SAR,7.06,SAR,1,,0,سلوس استيل كرت قصير,,
4a4d5d80df,28228,Standard Buying,2.08,SAR,0,Nos,1,سلوس استيل كرت قصير,,
23ce8780b2,3131,Standard Selling SAR,10.00,SAR,1,,0,سلوس استيل 2 خط,,
1c52eccb4e,3131,Standard Buying,7.0,SAR,0,Nos,1,سلوس استيل 2 خط,,
935762c91b,3232,Standard Selling SAR,10.00,SAR,1,,0,سلوس استيل منوع,,
e68b271b51,3232,Standard Buying,5.5,SAR,0,Nos,1,سلوس استيل منوع,,
d96a5b99b8,3333,Standard Selling SAR,11.65,SAR,1,,0,سلوس استيل جنيهات,,
947d087b8e,3333,Standard Buying,7.0,SAR,0,Nos,1,سلوس استيل جنيهات,,
464f7e10f3,3535,Standard Selling SAR,10.00,SAR,1,,0,سلوس استيل مربع + منوع,,
cb13d6a80a,3535,Standard Buying,6.0,SAR,0,Nos,1,سلوس استيل مربع + منوع,,
59cfb56e95,4141,Standard Selling SAR,15.20,SAR,1,,0,سلوس استيل 3 خط,,
8fee59d573,4141,Standard Buying,7.5,SAR,0,Nos,1,سلوس استيل 3 خط,,
bc3103338a,4242,Standard Selling SAR,11.65,SAR,1,,0,سلوس استيل مع القطب شانل,شانل,
f27680cd24,4242,Standard Buying,6.0,SAR,0,Nos,1,سلوس استيل مع القطب شانل,شانل,
e84a17911f,130130,Standard Selling SAR,25.00,SAR,1,,0,سلوس زركون ريديوم,,
c6ccfa6c6c,130130,Standard Buying,12.0,SAR,0,Nos,1,سلوس زركون ريديوم,,
8585b61da1,B292976,Standard Selling SAR,0.00,SAR,1,,0,شنط اطفال,,
68e8b1c5bc,B292976,Standard Buying,20.7,SAR,0,Nos,1,شنط اطفال,,
6382074401,B293012,Standard Selling SAR,0.00,SAR,1,,0,شنط اطفال,,
d49e78c446,B293012,Standard Buying,20.7,SAR,0,Nos,1,شنط اطفال,,
a51735040d,B293018,Standard Selling SAR,0.00,SAR,1,,0,شنط اطفال,,
65d6d2c731,B293018,Standard Buying,20.7,SAR,0,Nos,1,شنط اطفال,,
3ff8810b85,B293028,Standard Selling SAR,0.00,SAR,1,,0,شنط اطفال,,
99d68adba5,B293028,Standard Buying,20.7,SAR,0,Nos,1,شنط اطفال,,
42f8dbe7f4,B293084,Standard Selling SAR,0.00,SAR,1,,0,شنط اطفال,,
59069a7790,B293084,Standard Buying,20.7,SAR,0,Nos,1,شنط اطفال,,
d7ef46b6a1,B293098,Standard Selling SAR,0.00,SAR,1,,0,شنط اطفال,,
aa08fcc7b6,B293098,Standard Buying,20.7,SAR,0,Nos,1,شنط اطفال,,
61c32a4b0b,B292960,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
677c6b96c1,B292960,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
d53add417f,B292962,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60,,
6a23351c27,B292962,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60,,
be9f205311,B292968,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبه,,
b6a4a2dd27,B292968,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبه,,
8c95076160,B292970,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
deae2be684,B292970,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
8bd2b6f928,B292971,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبه,,
35fa9d78b8,B292971,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبه,,
25da392c61,B292981,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
740955b734,B292981,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
c156596a8b,B292986,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
571c0e666f,B292986,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
44f758f283,B292991,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
0d13f36645,B292991,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
77fb512f15,B293001,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60,,
e1ea150de1,B293001,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60,,
b7eec00d9a,B293016,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
033dcbc414,B293016,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
f23c485577,B293017,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبه,,
4d3375aeb0,B293017,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبه,,
e3c4c01e78,B293020,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
0d58088492,B293020,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
e19ec65faa,B293025,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
01f811fe8a,B293025,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
38be9d1762,B293035,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
092d14cbab,B293035,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
b141ffe5b2,B293038,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
474885a7b8,B293038,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
827e280bd6,B293040,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبه,,
13a6f98045,B293040,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبه,,
2a275cf540,B293044,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبه,,
c5be41f40b,B293044,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبه,,
7d489f8c4b,B293048,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
9be4fa98ee,B293048,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
25f5d250ef,B293054,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
5c1c8835e2,B293054,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
c17e5fd822,B293058,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
ab401d520f,B293058,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
33e9165b2b,B293061,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبة,,
b329e91bc2,B293061,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبة,,
0ca566ce94,B293063,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60,,
4045e994b0,B293063,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60,,
48b728d226,B293064,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60,,
88cb10767a,B293064,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60,,
5f0501aecd,B293074,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60,,
af9e805818,B293074,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60,,
c72fe089fd,B293101,Standard Selling SAR,0.00,SAR,1,,0,شنط بناتي شد 60 حبه,,
bd3eec8b19,B293101,Standard Buying,21.28,SAR,0,Nos,1,شنط بناتي شد 60 حبه,,
7d43068930,12335,Standard Selling SAR,10.00,SAR,1,,0,شنط طقم ادوات اظافر,,
30a39483ca,12335,Standard Buying,3.0,SAR,0,Nos,1,شنط طقم ادوات اظافر,,
b07e5dd29b,B292667,Standard Selling SAR,0.00,SAR,1,,0,شنطة نسائية شد 36,,
64afb9d2a9,B292667,Standard Buying,46.0,SAR,0,Nos,1,شنطة نسائية شد 36,,
cf0d1f892e,B292743,Standard Selling SAR,0.00,SAR,1,,0,شنطة نسائية شد 24,,
ac702bcd98,B292743,Standard Buying,46.0,SAR,0,Nos,1,شنطة نسائية شد 24,,
e5ece0cfb2,B292928,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
29ddebf0c7,B292928,Standard Buying,40.25,SAR,0,Nos,1,شنط نسائي,,
3d24f86f9e,B293397,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
c6e2d00b2e,B293397,Standard Buying,46.0,SAR,0,Nos,1,شنط نسائي,,
519f9ad329,B293499,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
c6be15358d,B293499,Standard Buying,40.25,SAR,0,Nos,1,شنط نسائي,,
3accab3e8c,B2935,Standard Selling SAR,0.00,SAR,1,,0,شنطة نسائي,,
5c09f1a793,B2935,Standard Buying,40.25,SAR,0,Nos,1,شنطة نسائي,,
6933f57e3e,B293563,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
c209533f7f,B293563,Standard Buying,46.0,SAR,0,Nos,1,شنط نسائي,,
bfa5260043,B293595,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
124290a8a1,B293595,Standard Buying,46.0,SAR,0,Nos,1,شنط نسائي,,
50f223d617,B2936,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
013d2b8cfe,B2936,Standard Buying,46.0,SAR,0,Nos,1,شنط نسائي,,
66dcdf0a1d,B293600,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
894f2f41d0,B293600,Standard Buying,46.0,SAR,0,Nos,1,شنط نسائي,,
55317d77ba,B293610,Standard Selling SAR,0.00,SAR,1,,0,شنطة يد نسائي,,
6aee65bf60,B293610,Standard Buying,25.3,SAR,0,Nos,1,شنطة يد نسائي,,
20f4f6a77c,B29362,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
360bb37863,B29362,Standard Buying,46.0,SAR,0,Nos,1,شنط نسائي,,
6a00715849,B293621,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
dc7768bf16,B293621,Standard Buying,40.0,SAR,0,Nos,1,شنط نسائي,,
d4075c459a,B293640,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
c1ce385c5f,B293640,Standard Buying,46.0,SAR,0,Nos,1,شنط نسائي,,
c23a5860ec,B293658,Standard Selling SAR,0.00,SAR,1,,0,شنطة يد نسائي,,
a5320658a7,B293658,Standard Buying,46.0,SAR,0,Nos,1,شنطة يد نسائي,,
e810c8e67c,B293663,Standard Selling SAR,0.00,SAR,1,,0,شنط نسائي,,
2a9832ef2a,B293663,Standard Buying,46.0,SAR,0,Nos,1,شنط نسائي,,
949740f436,B29371790,Standard Selling SAR,0.00,SAR,1,,0,شنطة  نسائي,,
2dc404a3fa,B29371790,Standard Buying,70.0,SAR,0,Nos,1,شنطة  نسائي,,
5b80652f2c,B298080,Standard Selling SAR,0.00,SAR,1,,0,شنطة نسائية,,
54febe6474,B298080,Standard Buying,46.0,SAR,0,Nos,1,شنطة نسائية,,
961ec28d2c,737,Standard Selling SAR,1.00,SAR,1,,0,شنط يد نسائي,,
679c8ccbb0,B293357,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
6c5114f724,B293357,Standard Buying,46.0,SAR,0,Nos,1,شنط يد نسائي,,
b23ab7f6e8,B293477,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
d737a93b3f,B293477,Standard Buying,46.0,SAR,0,Nos,1,شنط يد نسائي,,
9de3da6dcc,B2939,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
7f375484c8,B2939,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
9de3da6dcc,B2939,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
7f375484c8,B2939,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
9de3da6dcc,B2939,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
7f375484c8,B2939,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
9de3da6dcc,B2939,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
68de71128d,B2939,Standard Buying,34.5,SAR,0,Nos,1,شنط يد نسائي,,
9de3da6dcc,B2939,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
7f375484c8,B2939,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
9de3da6dcc,B2939,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
7f375484c8,B2939,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
3dbef39f64,B293913,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
4d620d134b,B293913,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
88ba10eb03,B293938,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
d809afca86,B293938,Standard Buying,46.0,SAR,0,Nos,1,شنط يد نسائي,,
3b14f635e2,B29394,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
e42e4925b2,B29394,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
7338a11903,B293983,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
1eaaf6dcab,B293983,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
c50dca1a87,B29399,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
36f70d59b1,B29399,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
8d94fa1fcd,B293990,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
29813f85fe,B293990,Standard Buying,40.25,SAR,0,Nos,1,شنط يد نسائي,,
c415ee292e,B298160,Standard Selling SAR,0.00,SAR,1,,0,شنط يد نسائي,,
28958fba9a,B298160,Standard Buying,46.0,SAR,0,Nos,1,شنط يد نسائي,,
7ca3d2ab4d,S110825,Standard Selling SAR,23.53,SAR,1,,0,صندل نسائي مقاس 36-41 (شد 24),,
299e66b809,S110825,Standard Buying,17.42,SAR,0,Nos,1,صندل نسائي مقاس 36-41 (شد 24),,
d053e91d86,S110828,Standard Selling SAR,23.53,SAR,1,,0,صندل نسائي مقاس 36-41 (شد 24),,
ecafc140ba,S110828,Standard Buying,17.42,SAR,0,Nos,1,صندل نسائي مقاس 36-41 (شد 24),,
62d264ea6c,S160011,Standard Selling SAR,23.53,SAR,1,,0,صندل نسائي م36-41 (شد 24),,
1a1b2135fa,S160011,Standard Buying,17.42,SAR,0,Nos,1,صندل نسائي م36-41 (شد 24),,
da7607accd,S160014,Standard Selling SAR,0.00,SAR,1,,0,صندل نسائي م36-41ش24,,
571685eee8,S160014,Standard Buying,15.33,SAR,0,Nos,1,صندل نسائي م36-41ش24,,
71cd9addfc,S160018,Standard Selling SAR,0.00,SAR,1,,0,صندل نسائي م36-41ش24,,
8c4ed6b148,S160018,Standard Buying,15.33,SAR,0,Nos,1,صندل نسائي م36-41ش24,,
156a9c152a,S160019,Standard Selling SAR,23.53,SAR,1,,0,صندل نسائي م36-41 (شد 24),,
89bfd851c7,S160019,Standard Buying,17.42,SAR,0,Nos,1,صندل نسائي م36-41 (شد 24),,
f537fff387,S210212,Standard Selling SAR,23.53,SAR,1,,0,صندل نسائي مقاس 36-41 (شد 24),,
a9a08d498d,S210212,Standard Buying,17.42,SAR,0,Nos,1,صندل نسائي مقاس 36-41 (شد 24),,
4ba8f58867,S210216,Standard Selling SAR,23.53,SAR,1,,0,صندل نسائي مقاس 36-41 (شد 24),,
c36f0e81b4,S210216,Standard Buying,21.25,SAR,0,Nos,1,صندل نسائي مقاس 36-41 (شد 24),,
d2e1e92d12,113370,Standard Selling SAR,0.00,SAR,1,,0,طقم اطواق 10 موديل 5/8,,
7ba1a74980,113370,Standard Buying,3.83,SAR,0,Nos,1,طقم اطواق 10 موديل 5/8,,
1b8a628114,161809,Standard Selling SAR,0.00,SAR,1,,0,طقم اطواق مع الكلبس عدد الاشكال 10 4/5,,
c7154e0ed4,161809,Standard Buying,3.83,SAR,0,Nos,1,طقم اطواق مع الكلبس عدد الاشكال 10 4/5,,
ecbb0e12c0,121212,Standard Selling SAR,25.20,SAR,1,,0,طقوم استيل مربع,,
f08d0f2ee9,121212,Standard Buying,12.0,SAR,0,Nos,1,طقوم استيل مربع,,
c7491c899f,31313,Standard Selling SAR,10.00,SAR,1,,0,طقوم استيل خفيف منوع,,
48ef4c48f0,31313,Standard Buying,3.0,SAR,0,Nos,1,طقوم استيل خفيف منوع,,
6240e61d8d,4343,Standard Selling SAR,25.00,SAR,1,,0,طقوم استيل فايتي كليف,فايتي,
d1800149d7,4343,Standard Buying,20.0,SAR,0,Nos,1,طقوم استيل فايتي كليف,فايتي,
790b508adc,4444,Standard Selling SAR,15.20,SAR,1,,0,طقوم استيل مربع,,
2b8a3e5971,4444,Standard Buying,8.0,SAR,0,Nos,1,طقوم استيل مربع,,
6822a9cc95,4545,Standard Selling SAR,20.00,SAR,1,,0,طقوم استيل شكل ورقة,,
b675625877,4545,Standard Buying,13.0,SAR,0,Nos,1,طقوم استيل شكل ورقة,,
5d6701ce1c,AS-120120,Standard Selling SAR,10.00,SAR,1,,0,طقوم استيل خناق,,
1b1218a2de,AS-120120,Standard Buying,5.74,SAR,0,Nos,1,طقوم استيل خناق,,
12852418aa,236514789632,Standard Selling SAR,80.00,SAR,1,,0,طقوم زركون راقي,,
ea329abb07,236514789632,Standard Buying,60.5,SAR,0,Nos,1,طقوم زركون راقي,,
9f3d67a106,3939,Standard Selling SAR,30.00,SAR,1,,0,طقوم زركون خناق,,
612f208366,3939,Standard Buying,20.0,SAR,0,Nos,1,طقوم زركون خناق,,
bf33f40b82,4040,Standard Selling SAR,15.20,SAR,1,,0,طقوم زركون ملون,,
21b759b981,4040,Standard Buying,9.0,SAR,0,Nos,1,طقوم زركون ملون,,
d434c9d16e,6262,Standard Selling SAR,10.00,SAR,1,,0,طقوم زركون خناق طو,,
d1596b797b,6262,Standard Buying,6.0,SAR,0,Nos,1,طقوم زركون خناق طو,,
8049886499,6464,Standard Selling SAR,20.00,SAR,1,,0,طقوم زركون كرت اصفر,,
7dc5e476b4,6464,Standard Buying,13.0,SAR,0,Nos,1,طقوم زركون كرت اصفر,,
4b7e522b6e,6565,Standard Selling SAR,20.00,SAR,1,,0,طقوم زركون كرت ازرق,,
c47a0f84a6,6565,Standard Buying,13.0,SAR,0,Nos,1,طقوم زركون كرت ازرق,,
7c1e5fd686,790998,Standard Selling SAR,0.00,SAR,1,,0,طقم اكسسوار علب هدايا 7 موديل 2,,
6fb315bdaa,790998,Standard Buying,3.83,SAR,0,Nos,1,طقم اكسسوار علب هدايا 7 موديل 2,,
82279d24ef,133133,Standard Selling SAR,3.53,SAR,1,,0,ابيام كلبس فيونكات 4435,,
5b90936b05,133133,Standard Buying,1.5,SAR,0,Nos,1,ابيام كلبس فيونكات 4435,,
42637a4b5a,18534,Standard Selling SAR,2.35,SAR,1,,0,فيونكات بناتي,,
c8ceb64514,709,Standard Selling SAR,1.00,SAR,1,,0,قباضات نسائي,,
a6b4d1aa19,718,Standard Selling SAR,1.00,SAR,1,,0,قباضات نسائي,,
cd1ffbf35b,2323,Standard Selling SAR,8.23,SAR,1,,0,قطب زركون فص ملون,,
8880741766,2323,Standard Buying,4.0,SAR,0,Nos,1,قطب زركون فص ملون,,
b9300c4339,2424,Standard Selling SAR,15.00,SAR,1,,0,قطب زركون ملون صغير,,
414b8b5223,2424,Standard Buying,11.5,SAR,0,Nos,1,قطب زركون ملون صغير,,
2eb74ad948,2626,Standard Selling SAR,10.00,SAR,1,,0,قطب زركون ملون,,
7d2726bf40,2626,Standard Buying,5.5,SAR,0,Nos,1,قطب زركون ملون,,
a09ebf0cbb,2727,Standard Selling SAR,12.00,SAR,1,,0,قطب زركون ملون دائري,,
ec43b25aa7,2727,Standard Buying,6.5,SAR,0,Nos,1,قطب زركون ملون دائري,,
727221a3ea,2828,Standard Selling SAR,10.00,SAR,1,,0,قطب زركون فراشه,,
7ca698c9ec,2828,Standard Buying,6.0,SAR,0,Nos,1,قطب زركون فراشه,,
408d5cd483,2929,Standard Selling SAR,10.00,SAR,1,,0,قطب زركون منوع,,
a8edb17e0b,2929,Standard Buying,5.5,SAR,0,Nos,1,قطب زركون منوع,,
bf873b12b6,3030,Standard Selling SAR,5.41,SAR,1,,0,قطب زركون *3 دائري,,
3abd2131d7,3030,Standard Buying,3.67,SAR,0,Nos,1,قطب زركون *3 دائري,,
0fcd226223,3838,Standard Selling SAR,10.00,SAR,1,,0,قطب زركون ثعبان,,
2f340c5515,3838,Standard Buying,6.5,SAR,0,Nos,1,قطب زركون ثعبان,,
6deb10db83,3998,Standard Selling SAR,10.00,SAR,1,,0,قطب دمعة زركون,,
a51c435622,3998,Standard Buying,6.0,SAR,0,Nos,1,قطب دمعة زركون,,
688b7d9b76,120121,Standard Selling SAR,1.08,SAR,1,,0,نقش حناء صغير,,
d52ee7ccb0,120121,Standard Buying,0.67,SAR,0,Nos,1,نقش حناء صغير,,
27307ae664,12120,Standard Selling SAR,1.08,SAR,1,,0,نقش حناء منوع,,
01bd99649d,12120,Standard Buying,1.08,SAR,0,Nos,1,نقش حناء منوع,,
4b0bab48a2,225228,Standard Selling SAR,1.88,SAR,1,,0,اقماع حناء المليكة,,
681fce66e5,225228,Standard Buying,1.3,SAR,0,Nos,1,اقماع حناء المليكة,,
ae7bcbe57f,144144,Standard Selling SAR,1.88,SAR,1,,0,مبارد,,
c83b233fa0,144144,Standard Buying,0.83,SAR,0,Nos,1,مبارد,,
66652e179f,695657000888,Standard Selling SAR,2.35,SAR,1,,0,نقش تاتو,,
ea89763e24,695657000888,Standard Buying,1.0,SAR,0,Nos,1,نقش تاتو,,
